z_ang,phi_mean_ev,phi_std_ev,phi_min_ev,phi_max_ev
19.559563165440057,3.712884124422396,0.46586922153344856,2.3595833553844336,4.4134077676154
19.63295739870625,3.6556961693114864,0.5410794718950547,2.0249177924015296,4.391397114724221
19.706351631972442,3.5861392350795556,0.6262173934653278,1.7689944335857213,4.348379296131974
19.77974586523863,3.498654413404077,0.7128860453443722,1.575436103300148,4.291137237593958
19.853140098504824,3.376616691722924,0.8058349478110248,1.3921270913538302,4.332049536100256
19.926534331771016,3.1978505784879996,0.9137731216027217,1.137465152597915,4.331592817933732
19.99992856503721,2.941994083455165,1.034851824750458,0.7583185272182623,4.204734267409693
20.073322798303398,2.5955352672349705,1.153217878454115,0.2775553864527104,3.9644526612085493
20.14671703156959,2.153418354431885,1.2477672881281814,-0.22713861963278223,3.8901665183274585
20.220111264835783,1.6202814081093369,1.3028753199897534,-0.8325016481676517,3.7503995170205315
20.293505498101972,1.0137332138739685,1.312718750731024,-1.489955159207898,3.4716217932145095
20.366899731368164,0.36591609727951985,1.2776758443958947,-2.0829744167250372,2.999362792541371
20.440293964634357,-0.2812232829768531,1.1935533293668628,-2.5081173192289583,2.297819628814024
20.51368819790055,-0.8869810943481035,1.0498744513099045,-2.660740514158344,1.3581141861606907
20.58708243116674,-1.4224423274849003,0.8685098774193925,-2.678745940056243,0.6827627942704112
20.66047666443293,-1.8689177588832453,0.7589547833558614,-3.2203531519862865,0.258746632412735
20.733870897699124,-2.2048549232356907,0.8301274590055037,-4.166591070185573,-0.27708239794866923
20.807265130965316,-2.401765347285433,0.9926121519957426,-4.882275094969887,-0.5959616621864218
20.880659364231505,-2.440645529159299,1.114211995527073,-5.114087094116742,-0.207584899754022
20.954053597497698,-2.3273273358004567,1.1527918323029325,-4.875524883138582,0.05387228332350849
21.02744783076389,-2.08764941819356,1.1183459712640738,-4.23371801880793,0.11903861013774344
21.100842064030083,-1.7573712364732348,1.0322660267221289,-3.580502515270783,0.07578049429039091
21.17423629729627,-1.3802904700544514,0.9092161702964745,-3.3173782398910383,0.15838522009052863
21.247630530562464,-1.006023898861634,0.7623925593679896,-2.7244825718576995,0.2246237131856741
21.321024763828657,-0.6784463271628075,0.6320672885272455,-2.0452641149932758,0.49851600451155914
21.394418997094846,-0.4190182358967129,0.5666060593251272,-1.7167168128218642,0.5815278211240714
